title,openTypeList,detail
乌贼鱼肉,中药##植物药##补益药,乌贼鱼肉/乌贼鱼肉 编辑 			 		   正文/乌贼鱼肉 编辑 			 		乌贼鱼肉 (《别录》)   来源/乌贼鱼肉 编辑 			 		为乌鲗科动物无针乌鲗或金乌鲗的肉。动物形态详海螵蛸条。   性味/乌贼鱼肉 编辑 			 		咸，平 ①《别录》：味酸，平。 ②《医林纂要》：咸，平。   归经/乌贼鱼肉 编辑 			 		《本草求真》：入肝，兼入肾。   功用主治/乌贼鱼肉 编辑 			 		养血滋阴。治血虚经闭，崩漏，带下。 ①《别录》：益气强志。 ②《日华子本草》：通月经。 ③《医林纂要》：补心通脉，和血清肾，去热保精。作脍食，大能养血滋阴，明目去热。 ④《随息居饮食谱》：疗口咸，滋肝肾，补血脉，理奇经，愈崩淋，利胎产，调经带，疗疝瘕，最益妇人。   用法与用量/乌贼鱼肉 编辑 			 		内服：煮食。   选方/乌贼鱼肉 编辑 			 		治妇人经闭：乌贼鱼合桃仁煮食。(《陆川本草》)   配图/乌贼鱼肉 编辑 			 		   相关连接/乌贼鱼肉 编辑
乌鸦胆,中医##中药##植物药,乌鸦胆，鸦科动物大嘴乌鸦等的胆汁，主治点风眼红烂。
乌龙摆尾,中药##植物药##生物##自然,乌龙摆尾所属被子植物门，分布于安徽、江苏、浙江、江西、湖北、湖南、广西。生在山坡、路旁或灌丛中。
万年青花,中药##植物##植物药##生物,万年青花，中药，为百合科植物万年青的花蕾，治肾虚腰痛，跌打损伤。【原形态】植物形态详万年青根条。【功能主治】治肾虚腰痛，跌打损伤。
五凤朝阳草,中医##中草药##中药##医学##植物##植物药##清热药##生物,多年生草本，高10～90厘米。茎有棱角和条纹，有毛或无毛。性状鉴别 茎有棱角和条纹。叶3-4片轮生，较上部的叶柄多膨大，而互相结合成斗状；叶片羽状深裂或全裂，长3.5-12cm，宽1-4cm，裂片线状长圆形至长圆形，喙有锯齿。
五加叶,中医##中草药##中药##医学##植物##植物药##生物,五加叶，别名五加蕻，是五加科植物五加、无梗五加或刺五加等的叶，其功效是散风除湿；活血止痛；清热解毒。
五倍子苗,中医##中草药##中药##医学##植物##植物药##生物,五倍子苗，即漆树科植物盐肤木的幼嫩枝苗，主治治咽喉疼，发声不出。
五加皮─细柱五加,植物药,（英）Slenderstyle Acanthopanax Root-bark   别名南五加皮、五花、小五爪风、五皮风、鸡脚风。  来源为五加科植物细柱五加根皮。  植物形态落叶灌叶，有时蔓生状。枝无刺或于叶柄基部单生扁平的刺。掌叶复叶互生，在短枝上簇生，小叶通常5，倒卵形或倒披针形，边缘具细锯齿，两面无毛或沿脉疏生刚毛。伞形花序多腋生；花小，萼齿5；花瓣5；黄绿色；雄蕊5；子房下位，2室，花柱2，分离。浆果状核果近球形，黑色。种子2，扁平，细小。花期7月，果期9～10月。  生于林缘、路边或灌丛中。主产湖北、河南；辽宁、安徽亦产。  采制夏、秋季采挖，剥取根皮，晒干。  性状根皮呈不规则卷筒状，长5～15cm，直径0.4～1.4cm ，厚1～3mm.内表面淡黄色或灰黄色，有细纵纹。质脆，折断面不整齐，深灰黄色。气微香，味微辣而苦。  化学成分根皮含异贝壳杉烯酸紫丁香甙、异秦皮定甙β-谷甾醇、棕榈酸、亚油酸、维生素B1等。  性味性温，味辛、苦。  功能主治祛风湿，补肝肾，强筋骨，用于风湿痹痛、筋骨痿软、小儿行迟、体虚乏力、水肿、脚气。
五倍子内虫,中医##中药##动物##医学##植物药##生物,五倍子内虫，为倍蚜科昆虫角倍蚜或倍蛋蚜在虫瘿中的幼虫。味苦，平入肝经，有清肝明目、治赤眼烂弦等功效。
五叶泡,中药##植物药##生物##祛风湿药##自然,五叶泡异名：小猛虎、鸡足刺。为蔷薇科植物越南悬钩子的根或叶。攀援灌木。枝有小钩刺。果球形，黑色，小核果长椭圆状肾形，有横棱。花期3～5月。生于灌木丛中。分布我国南部。驱风，除湿，行气。治腰腿痛，四肢痹痛，风湿骨痛。
五指山参,中医##中草药##中药##医学##植物##植物药##生物,五指山参，为锦葵科植物箭叶秋葵的根。多年生亚灌木状草本，高0.3～1米。根肉质，萝卜状。
五加皮─白勒,植物药,五加皮─白勒，植物，又名鹅掌楸、三叶五加、刺三甲。
五指毛桃,中医##中草药##中药##双子叶植物纲##应用科学##根茎类植物药##桑科##植物##植物学##植物药##榕属##生物学##种子植物门##科学##自然科学##荨麻目##蔷薇亚纲##蔷薇目##被子植物亚门##金缕梅亚纲,五指毛桃属桑科植物，并不是桃，广泛分布粤北地区为主的山上，自然生长于深山幽谷中，因其叶子长得像五指，而且叶片长有细毛，果实成熟时像毛桃而得名。分布于福建、广东、海南、广西、贵州、云南等地，又以广东河源人工种植面积最广。五指毛桃，俗名牛奶木、土黄芪、土五加皮、火龙叶、九龙根、五爪桃、粗叶榕等。五指毛桃为岭南常用草药，以桑科榕属植物粗叶榕的根入药， 其性平，味甘、辛，有健脾补肺、利湿舒筋之功，用于脾虚浮肿、食少无力、肺痨咳嗽、盗汗、风湿痹痛、产后无乳等症。
乌蛇卵,中医##中药##植物药,乌蛇卵，为游蛇科动物乌梢蛇的卵。可治大风癞疾，在《纲目》中有记载。
五色梅根,中药##医学##植物药##药方,五色梅根属于中药之一，主治脚气、风湿痹痛等症。
五色梅花,中医##中草药##中药##医学##植物##植物药##生物,五色梅花：为双子叶植物药马鞭草科植物马缨丹的花。全年可采。晒干或鲜用。 【原形态】马缨丹，直立或蔓性灌木。植株有臭味，高1-2m，有时呈藤状，长可达4m 。茎、枝均呈四方形，有糙毛，常有下弯的钩刺或无刺。单叶对生；叶柄长约1cm；叶片卵形至卵状长圆形，长3-9cm，宽1.5-5cm，基部楔形或心形，边缘有钝齿，先端渐尖或急尖，表面有粗糙的皱纹和短柔毛，背面具小刚毛，侧脉约5对。头状花序腋生，花序直径 1.5-2.5cm；花序醒粗壮，长于顺柄；苞片披针莆，长为花萼的1-3倍，有短柔毛；花萼筒状，先端有极短的齿；花冠黄色、橙色、粉红色至深红色，花冠管长约1cm，两面均有细短毛，直径4-6cm；雄蕊4，内藏果实圆球形，成熟时紫黑色。全年开花。【性味】甘淡；凉【归经】肺；肝；肾经 【功能主治】清凉解毒；活血止血；润肺止咳；解暑热。主治肺痨吐血；伤暑头痛；腹痛吐泻；阴痒；湿疹；跌打损伤。【用法用量】内服：煎汤，2-3钱。外用：煎水洗。
乌药子,中医##中草药##中药##植物药,为樟科植物乌药的果实。
五瓣寄生,中药##化痰止咳平喘药##植物##植物药##灌木##生物##自然,五瓣寄生，别名：桂花寄生、木棉寄生、袖桐寄生、杉木寄生，为桑寄生科植物五瓣寄生的枝叶，常绿灌木，枝粗壮，无毛。花期早春，果期5～7月。其功效是祛痰，止痢，祛风，消肿，补气血。
五气朝阳草,中医##中草药##中药##医学##植物##植物药##生物,五气朝阳草，蔷薇科，生长于针叶林、针阔混交林及阔叶林缘、山路、山坡、稍湿地、杂类草地及宅旁。
五角枫根,中医##中草药##中药##医学##植物##植物药##生物##祛风湿药,五角枫根为械树科植物中华械的根或根皮，是一味中药药材，主治关节疼痛，骨折。
五除叶,中医##中草药##中药##医学##植物##植物药##生物,五除叶，中草药，又名山茶辣，为芸香科植物山吴萸的叶，治小儿麻痹后遗症、风湿关节炎、荨麻疹、湿疹、皮肤疮痒等病症。外用：捣敷患处；或煎水洗。
五香血藤,中医##中草药##中药##植物药##祛风湿药,五香血藤，中草药植物，为木兰植物长梗五味子的茎藤。全年可采。产于贵州、浙江等地。有活血祛风，消肿镇痛。治风湿疼痛，骨折，胃痛，月经不调之功效。
五谷虫,中医##中药##应用科学##植物药##科学,五谷虫，为丽蝇科昆虫大头金蝇或其它近缘昆虫的干燥幼虫。于7～9月间收集，装入布袋，在流水中反复漂洗，使虫体内容物排除尽净，然后晒干。具有清热、消滞的作用，用于疳积腹胀、疳疮。在《本草求真》、《药材资料汇编》等药材书籍中均有记载，具有咸、寒等性味。
午香草,中医##中草药##中药##偏方##植物药,午香草，主要成为菊科植物昆明香青的全草，有解毒消炎，利尿镇痛。用于中暑，感冒，胃痛，扁桃体炎等功效。
五香藤,中药##木兰科##植物##植物药,五香藤，是木兰科植物中间近缘五味子的全株，有清热解毒、舒筋活血、消肿止痛的功效，主治流感、毒蛇、狂犬咬伤、风湿麻木等。
吴茱萸叶,中药##植物##植物药##草药,吴茱萸叶属于中药材之一，主治治霍乱、下气等症。
卫茅,中医##中国植物##中药##各类植物名称##应用科学##植物##植物名称##植物学##植物药##科学,卫矛，又叫鬼箭羽、鬼箭、六月凌、四面锋、蓖箕柴、四棱树、山鸡条子、四面戟、见肿消、麻药。为卫矛科植物卫矛的具翅状物的枝条或翅状附属物。全年可采，割取枝条后，除去嫩枝及叶，晒干。或收集其翅状物，晒干。有破血通经；解毒消肿；杀虫之功效。
仙茅参,中医##中草药##中药##植物药,仙茅参是一种药材
仙顶梨,中药##医学##植物药,仙顶梨，中药之一。为蔷薇科植物仙顶梨的果皮。治胃口不好或食积不化。
匈牙利皇后柔肤露,植物药,匈牙利皇后润肤露源于300年前匈牙利皇家宫廷御制药妆配方。
下果藤,中医##中草药##中药##植物##植物药##生物##自然,下果藤，为鼠李种植物下果藤的茎叶。攀援状灌木，高达10米。茎圆柱形，有纵条纹，枝端常卷曲。生于山坡杂木林中或林缘空旷地。分布云南、贵州、广东等地。
仙半夏,中医##中药##化痰止咳平喘药##应用科学##植物药##科学,仙半夏，中医药材，是半夏浸渍甘草等药汁后的制成品，有清痰开郁、行气理痹的功效，治痰证、中风、失语。仙半夏..近日诸医皆用之。其法∶用大半夏一斤，锻石一斤，滚水七八碗，入盆内搅凉，澄清去渣，将半夏入盆内手搅之，日晒夜露七日足，捞出控干。虚人痰火忌 各种半夏曲∶纲目半夏修治条∶引韩飞霞医通造半夏曲，云能专治各病，又不载其制法，特 生姜曲∶姜汁浸造，治浅近诸痰。皂角曲∶煮皂角汁炼膏，和半夏末为曲，或加南星，稍加麝香，治风痰，开经络。
向日葵壳,中医##中药##平肝熄风药##植物药,向日葵壳，来源于《民间常用草药汇编》，是菊科植物向日葵的果壳，主要治于耳鸣。
向天蜈蚣,中医##中草药##中药##植物##植物药##草药,别名叶顶珠、铁精草、细叶木兰。主要生长在生于田间路旁或潮湿地。
向日葵花,中草药##中药##植物药##花语,向日葵花，为菊科雏菊属植物。别名：春菊，马兰头花。为多年生草本。向日葵花耐寒，宜冷凉气候。在炎热条件下开花不良，易枯死。可入药，花的水提取物灌流兔耳，有血管扩张作用；对猫皮下注射有短暂的降压作用；对兔静脉注射也引起呼吸兴奋、血压下降，还能明显增强小肠收缩，可用于肠无力。酊剂据云有退热作用。
向日葵叶,中医##中草药##中药##植物##植物药##草药,向日葵叶，为菊科植物向日葵的叶片，对金黄色葡萄球菌有抑菌作用，对大肠杆菌无效；还可作为抗疟药。
哮喘醋葱姜蒜疗法,植物药,哮喘 醋葱姜蒜疗法/哮喘醋葱姜蒜疗法 编辑 			 		   正文/哮喘醋葱姜蒜疗法 编辑 			 		哮喘，分为哮证和喘证。哮证以发作性的喉中哮鸣，呼吸气促、困难，  甚则喘不得卧为特征。喘证以气息迫促，呼吸困难，甚则张口抬肩，鼻翼煽  动、摇身撷肚、不能平卧为特征。哮必兼喘，喘末必兼哮。见于现代医学的  支气管哮喘等病。  方1  【组成】干姜、皂角、肉桂各等份。  【用法】共为细末，炼蜜为丸，如梧桐子大，每次3 粒，1 日2～3 次。  【主治】哮喘，遇冷即发者、  方2  【用法】半夏、干姜研为细未，入巴豆霜研匀，以鲜姜汁打面糊为丸，  如玉米大，每次10 粒，饭后生姜汤送下。  1 日2 次  【主治】喘满咳嗽，小使不利。  方3  【组成】生姜15 克、天南星6 克。  【用法】水煎服。  【主治】寒喘。  方4  【组成】生姜30 克、陈皮10 克、半夏6 克。  【用法】水煎服。  【主治】寒喘。  方5  【组成】生姜60 克。  【用法】共捣烂，炼蜜为丸，如梧桐大，每次20 粒，米汤送下，1 日4  次。  【主治】哮喘。  方6  【组成】炙皂角、蜂蜜、生姜。  【用法】皂角研为细末，炼蜜为丸，如梧桐子大，每次3 粒，生姜汤送  下，1 日3 次。  【主治】哮喘。  方7  【组成】生姜50 克、大蒜60 克。  【用法】共捣烂，布包，擦背，以热为度。  【主治】哮喘。  方3  【组成】白芥子、姜汁。  【用法】白芥子研为细末，以姜汁调糊，敷于肺俞穴。至发红去除。  【主治】哮喘。  方9  【组成】生姜汁适量、半夏、瓜蒌各30 克。  【用法】后二药研为细末，姜汁打糊为九，如梧桐子大。每次50 粒，饭  后姜汤送下。  【主治】哮喘。  方10  【组成】干姜30 克、人参1 克。  【用法】共为细末，以饴糖为丸，如弹子大，每次1 丸，含化咽下。  【主治】虚喘。  方11  【组成】干姜9 克、党参9 克、炙甘草3 克。  【用法】水煎服。  【主治】虚喘。  方12  【组成】生姜、核桃。  【用法】细细嚼食。早晚各1 次。  【主治】肾虚喘。  方13  【组成】生姜、生石膏、甘草。  【用法】水煎服。  【主治】支气管炎。  方14  【组成】巴豆2 粒。  【用法】巴豆去油，炒热以姜汁作成圆柱状，纱布包卷，在陈皮水中浸  泡10 分钟，寒入鼻腔，15 分钟去除。  【主治】喘急痰多者。  方15  【组成】茶末、白僵蛋各30 克。  【用法】研为细末，开水冲泡，临睡前加水服。  【主治】风痰咳喘。  方16  【组成】生姜45 克、自芥子、细辛各21 克、半夏、南星各12 克。  【用法】生姜捣烂取汁，余药研为细末，以姜汁调为糊，贴肺俞、心俞、  隔俞穴4～6 小时。每伏头一天贴。  【主治】哮喘。  方17  【组成】米醋、鸡蛋。  【用法】醋煮鸡蛋，蛋熟后去壳，再煮5 分钟。食蛋，每次一个，每天  2 次。  【主治】季节性哮喘。  方18  【组成】贝母12 克、蜂蜜30 克。  【用法】同加水炖，每天1 次，连服20～30 天。  【主治】痰热犯肺之哮喘。  方19  【组成】白萝子100 克、蜂蜜适量。  【用法】萝卜子去皮，煮熟，调入蜂蜜，连汤食。  【主治】痰热犯肺之哮喘。  方20  【组成】鲜羊胆汁20 克、蜂蜜250 克。  【用法】调匀放碗中蒸2 小时。每大早晚服1 汤匙。  【主治】哮喘。  方21  【组成】蝙蝠、米酒。  【用法】蝙蝠除去内脏头尾，烘干研末，每晚用米酒冲服2 克。  【主治】哮喘。  方22  【组成】金瓜、始糖、生姜。  【用法】瓜切碎，加等量水及治糖，煮极烂，滤汁再煮使浓缩，加入姜  汁。1 日3 次，每次10 毫升。  【主治】哮喘。  方23  【组成】露蜂房30 克，醋60 毫升。  【用法】水煎服。  【主治】哮喘。  方24  【组成】鹌鹑、黄酒、红糖。  【用法】鹤鸦不去毛焙干，研为细末，每次取15 克加红糖、黄酒服。  【主治】哮喘。  方25  【组成】鸡蛋1 个、蟾蜍1 只、黄酒30 毫升。  【用法】蛋塞入赡赊肚内，以泥糊上，入炭火中烧熟，食蛋，并饮黄酒。  1～2 日吃1 个。  【主治】顽固性哮喘。  方26  【组成】核桃仁5 个、白糖50 克、黄酒50 毫升。  【用法】前二味捣烂，以黄酒小火煮30 分钟。1 日2 次服用。  【主治】久喘。  方27  【组成】吴英30 克、风仙花子60 克，面粉、米酒适量。  【用法】前二药研为细末，与后二味药调匀制成药饼，烘热贴于背心，  每天换药2 次。连续5 次。  【主治】哮喘。  方28  【组成】猪睾丸、米酒。  【用法】共炖食用。2 岁内每次三分之一，2～5 岁二分之一，6～10 岁1  个，成人2 个。1 日2 次。  【主治】哮喘。  方29  【组成】绿茶2 克、石苇10 克、冰糖25 克。  【用法】石苇煮沸，冲泡茶叶，加冰糖，闷3 分钟。头汁勿饮尽，再泡  半杯。1 日3 次，下午4 时以后不再服。  【主治】哮喘。  方30  【组成】柿子1 个，清茶2 克。  【用法】同蒸，食用。  【主治】哮喘。  方31  【组成】茶叶15 克、青盐3 克、白糖9 克、三棱9 克、雷丸9 克。  【用法】共为细末，每服9 克，酒送下。  【主治】哮喘。  方32  【组成】茶叶6 克、芥麦面120 克、蜂蜜60 克。  【用法】茶叶研为细末，和入面，每次取20 克，调蜜冲服。  【主治】哮喘。  方33  【组成】茶叶、款冬花各6 克。  【用法】沸水冲，代茶饮。  【主治】哮喘。  方34  【组成】细茶叶、白僵蚕、地龙各15 克。  【用法］共为细末，饭后沸水冲泡服。1 日2 次。  【主治】哮喘。   配图/哮喘醋葱姜蒜疗法 编辑 			 		   相关连接/哮喘醋葱姜蒜疗法 编辑
